Simulation,Cohen_Kappa,Raw_Agreement,Pseudo_Rater_A_Bias_Rate,Pseudo_Rater_B_Bias_Rate
941,-0.015348797102698875,0.5222929936305732,0.643312101910828,0.6029723991507431
942,-0.023237770105132505,0.524416135881104,0.6326963906581741,0.6326963906581741
943,-0.08280099001183716,0.5010615711252654,0.6348195329087049,0.6454352441613588
944,-0.01965184211306714,0.535031847133758,0.6390658174097664,0.6581740976645435
945,-0.024768343143539928,0.524416135881104,0.6496815286624203,0.6199575371549894
946,-0.009107940625450395,0.5265392781316348,0.6560509554140127,0.5987261146496815
947,-0.05846762576109721,0.5031847133757962,0.6348195329087049,0.613588110403397
948,-0.09103544127866559,0.49044585987261147,0.6242038216560509,0.6326963906581741
949,-0.037161898822979156,0.5201698513800425,0.6454352441613588,0.6284501061571125
950,-0.07276544334633894,0.5116772823779193,0.6518046709129511,0.6475583864118896
951,-0.022064754003917608,0.5201698513800425,0.6369426751592356,0.6114649681528662
952,-0.06445364092630101,0.5095541401273885,0.643312101910828,0.6369426751592356
953,-0.026063234745746122,0.5286624203821656,0.6581740976645435,0.6284501061571125
954,-0.025565254583276742,0.524416135881104,0.6284501061571125,0.6411889596602972
955,-0.014977329237969794,0.5307855626326964,0.6518046709129511,0.6242038216560509
956,-0.1287481734047735,0.47770700636942676,0.6263269639065817,0.6475583864118896
957,-0.11197929528908546,0.49256900212314225,0.6326963906581741,0.6645435244161358
958,-0.041397690257625186,0.524416135881104,0.6581740976645435,0.6369426751592356
959,-0.04782578868449683,0.5180467091295117,0.6157112526539278,0.673036093418259
960,-0.0537333706204306,0.524416135881104,0.6518046709129511,0.6602972399150743
961,-0.06800668729222314,0.4989384288747346,0.6263269639065817,0.6220806794055201
962,-0.006211180124223725,0.5414012738853503,0.6326963906581741,0.6666666666666666
963,-0.00827222798027849,0.5307855626326964,0.6284501061571125,0.6348195329087049
964,0.004344200298663781,0.5371549893842887,0.6263269639065817,0.6390658174097664
965,-0.03243785202441685,0.5265392781316348,0.6326963906581741,0.6560509554140127
966,-0.03081664098613257,0.5265392781316348,0.6220806794055201,0.6666666666666666
967,-0.05278703574350896,0.524416135881104,0.6411889596602972,0.6709129511677282
968,-0.11321418107237036,0.4861995753715499,0.6284501061571125,0.6496815286624203
969,-0.05447761194029854,0.5159235668789809,0.6518046709129511,0.6348195329087049
970,-0.05289246559365535,0.5116772823779193,0.643312101910828,0.6263269639065817
971,0.0034089573292582775,0.5414012738853503,0.6369426751592356,0.6454352441613588
972,-0.07499485732757338,0.505307855626327,0.6602972399150743,0.6242038216560509
973,-0.06384169884169877,0.5031847133757962,0.6284501061571125,0.6284501061571125
974,-0.06800668729222314,0.4989384288747346,0.6220806794055201,0.6263269639065817
975,-0.0359873259498269,0.5180467091295117,0.6114649681528662,0.6560509554140127
976,-0.043347157843376394,0.5180467091295117,0.6348195329087049,0.6411889596602972
977,-0.03700413302947214,0.5159235668789809,0.6518046709129511,0.6093418259023354
978,-0.06640121794121101,0.5074309978768577,0.6560509554140127,0.6220806794055201
979,-0.0781844083116372,0.505307855626327,0.6602972399150743,0.6284501061571125
980,-0.02997928808824235,0.5180467091295117,0.613588110403397,0.6411889596602972
981,-0.05999407758365405,0.5159235668789809,0.6369426751592356,0.6581740976645435
982,0.025943006942084623,0.5477707006369427,0.6390658174097664,0.6284501061571125
983,-0.056918320765074526,0.505307855626327,0.6114649681528662,0.643312101910828
984,-0.0684735239687182,0.5159235668789809,0.6687898089171974,0.6390658174097664
985,-0.07851762579090082,0.5159235668789809,0.6496815286624203,0.6709129511677282
986,-0.057845209101333284,0.4968152866242038,0.5902335456475584,0.6348195329087049
987,-0.017815760396601155,0.5307855626326964,0.6518046709129511,0.6284501061571125
988,-0.01725855284568878,0.535031847133758,0.6454352441613588,0.6475583864118896
989,-0.03484421731176868,0.5180467091295117,0.6454352441613588,0.6178343949044586
990,-0.04881172900327124,0.5201698513800425,0.6157112526539278,0.6836518046709129
991,-0.013854643653868681,0.5329087048832272,0.6242038216560509,0.6581740976645435
992,-0.013394068617949229,0.5286624203821656,0.6199575371549894,0.6454352441613588
993,-0.011179235247471109,0.5286624203821656,0.6411889596602972,0.6199575371549894
994,-0.024129769670380385,0.5201698513800425,0.6114649681528662,0.6411889596602972
995,-0.07349136894744435,0.4968152866242038,0.6518046709129511,0.6029723991507431
996,0.0024288823255090852,0.5371549893842887,0.6475583864118896,0.6220806794055201
997,-0.014977329237969794,0.5307855626326964,0.6518046709129511,0.6242038216560509
998,-0.052923392060506336,0.5180467091295117,0.6645435244161358,0.6284501061571125
999,-0.11997602799311768,0.47770700636942676,0.6157112526539278,0.6454352441613588
1000,-0.034543818398211856,0.5180467091295117,0.6624203821656051,0.6050955414012739
1001,-0.08893199318168454,0.4989384288747346,0.6390658174097664,0.643312101910828
1002,-0.04596534890399151,0.5074309978768577,0.6411889596602972,0.6029723991507431
1003,-0.04673776966897325,0.5138004246284501,0.6454352441613588,0.6220806794055201
1004,-0.04854511753802693,0.5180467091295117,0.6348195329087049,0.6496815286624203
1005,-0.08512523629489599,0.5031847133757962,0.6539278131634819,0.6369426751592356
1006,-0.002243974155607953,0.5329087048832272,0.6220806794055201,0.6390658174097664
1007,-0.09103544127866559,0.49044585987261147,0.6242038216560509,0.6326963906581741
1008,-0.10931005818786366,0.49469214437367304,0.6624203821656051,0.6369426751592356
1009,-0.08804021296213693,0.505307855626327,0.6581740976645435,0.643312101910828
1010,-0.08797830671889129,0.5116772823779193,0.6709129511677282,0.6496815286624203
1011,-0.0246036344982854,0.5138004246284501,0.6348195329087049,0.5944798301486199
1012,-0.03014718921794657,0.5286624203821656,0.6709129511677282,0.6242038216560509
1013,-0.1193234013659783,0.49469214437367304,0.6645435244161358,0.6475583864118896
1014,-0.06701821021275767,0.5010615711252654,0.6220806794055201,0.6326963906581741
1015,0.0005015819121845233,0.5329087048832272,0.6157112526539278,0.6411889596602972
1016,-0.052740961493216165,0.5159235668789809,0.6645435244161358,0.6220806794055201
1017,-0.07021236831492272,0.5095541401273885,0.6220806794055201,0.6709129511677282
1018,-0.08745801004786102,0.505307855626327,0.6242038216560509,0.6815286624203821
1019,-0.024655547498187103,0.5414012738853503,0.6496815286624203,0.6751592356687898
1020,0.0003553765510705409,0.5435244161358811,0.6687898089171974,0.6284501061571125
1021,-0.04305879181189698,0.5116772823779193,0.6199575371549894,0.6326963906581741
1022,0.020280811232449292,0.5414012738853503,0.6242038216560509,0.6284501061571125
1023,-0.022275531185743658,0.5159235668789809,0.5859872611464968,0.6539278131634819
1024,-0.07656619299115874,0.5010615711252654,0.6220806794055201,0.6496815286624203
1025,-0.022876684060021857,0.5307855626326964,0.6178343949044586,0.6751592356687898
1026,-0.03955151408139845,0.5222929936305732,0.6411889596602972,0.643312101910828
1027,0.009274749787208991,0.5435244161358811,0.643312101910828,0.6369426751592356
1028,-0.03684607030692022,0.5222929936305732,0.6411889596602972,0.6390658174097664
1029,0.024863588870399744,0.5456475583864119,0.6348195329087049,0.6263269639065817
1030,-0.10451347673778977,0.4840764331210191,0.6475583864118896,0.6114649681528662
1031,-0.08648932753233862,0.4968152866242038,0.6305732484076433,0.6411889596602972
1032,-0.03854335641919793,0.5180467091295117,0.6581740976645435,0.613588110403397
1033,-0.05399228681616908,0.5010615711252654,0.5987261146496815,0.6348195329087049
1034,-0.049528554330586116,0.5138004246284501,0.6454352441613588,0.6263269639065817
1035,-0.06138289676425268,0.5031847133757962,0.6263269639065817,0.6263269639065817
1036,-0.0393106062815316,0.5180467091295117,0.6539278131634819,0.6178343949044586
1037,-0.028334824133652514,0.5180467091295117,0.6305732484076433,0.6199575371549894
1038,-0.009305198942064496,0.5286624203821656,0.6539278131634819,0.6072186836518046
1039,-0.09631153478399446,0.4883227176220807,0.6178343949044586,0.6411889596602972
1040,-0.025664955669622014,0.524416135881104,0.6305732484076433,0.6390658174097664
1041,-0.010719799586355716,0.5307855626326964,0.6305732484076433,0.6369426751592356
1042,0.009977043114387296,0.5392781316348195,0.6348195329087049,0.6284501061571125
1043,-0.05924074963959636,0.5031847133757962,0.5966029723991507,0.6602972399150743
1044,0.008498362700763984,0.5414012738853503,0.6411889596602972,0.6326963906581741
1045,-0.0367578307620382,0.5201698513800425,0.6496815286624203,0.6242038216560509
1046,-0.05110363981873989,0.5138004246284501,0.6560509554140127,0.6199575371549894
1047,-0.09565801384062844,0.49256900212314225,0.6305732484076433,0.6411889596602972
1048,-0.07255003795293846,0.5159235668789809,0.6518046709129511,0.6602972399150743
1049,-0.013701262514652424,0.524416135881104,0.6220806794055201,0.6263269639065817
1050,-0.0415910510814268,0.5265392781316348,0.6518046709129511,0.6496815286624203
1051,-0.06427316093396929,0.5031847133757962,0.6008492569002123,0.6645435244161358
1052,-0.011211832061068572,0.5414012738853503,0.6751592356687898,0.6326963906581741
1053,0.049241783920847215,0.5690021231422505,0.6475583864118896,0.6581740976645435
1054,-0.08355404334293492,0.49469214437367304,0.6157112526539278,0.6454352441613588
1055,-0.041397690257625186,0.524416135881104,0.6369426751592356,0.6581740976645435
1056,-0.07885243085380522,0.49044585987261147,0.6242038216560509,0.6114649681528662
1057,-0.1071036356279984,0.4819532908704883,0.5987261146496815,0.6624203821656051
1058,-0.08546722344784108,0.5031847133757962,0.6454352441613588,0.6454352441613588
1059,-0.06723101219260985,0.5095541401273885,0.6454352441613588,0.6390658174097664
1060,-0.05761389824499208,0.5159235668789809,0.643312101910828,0.6475583864118896
1061,0.009640561771006917,0.5498938428874734,0.6348195329087049,0.6687898089171974
1062,-0.022502205612664694,0.535031847133758,0.6602972399150743,0.6411889596602972
1063,-0.04154973572781451,0.5265392781316348,0.6539278131634819,0.6475583864118896
1064,-0.0966928494826238,0.4883227176220807,0.6369426751592356,0.6220806794055201
1065,-0.08139294266034702,0.505307855626327,0.6326963906581741,0.6602972399150743
1066,-0.027955341293783187,0.5222929936305732,0.6645435244161358,0.6072186836518046
1067,-0.06637994957733939,0.5138004246284501,0.6411889596602972,0.6560509554140127
1068,-0.004637783257015471,0.5371549893842887,0.6242038216560509,0.6581740976645435
1069,-0.03417485581567825,0.5222929936305732,0.6157112526539278,0.6645435244161358
1070,-0.016416184971098202,0.524416135881104,0.6496815286624203,0.6072186836518046
1071,-0.0810190498049117,0.49044585987261147,0.6114649681528662,0.6284501061571125
1072,-0.08275862068965534,0.4968152866242038,0.6496815286624203,0.6178343949044586
1073,-0.08116380052413108,0.49044585987261147,0.613588110403397,0.6263269639065817
1074,-0.001305211948622098,0.5435244161358811,0.643312101910828,0.6539278131634819
1075,-0.0008225375282746583,0.5392781316348195,0.6220806794055201,0.6624203821656051
1076,-0.0828857386046784,0.5010615711252654,0.643312101910828,0.6369426751592356
1077,-0.0792682926829269,0.4989384288747346,0.6072186836518046,0.6666666666666666
1078,-0.0685936533191902,0.5095541401273885,0.6624203821656051,0.6263269639065817
1079,-0.07435924582054065,0.4968152866242038,0.6072186836518046,0.6475583864118896
1080,-0.09173410858804121,0.4989384288747346,0.6475583864118896,0.6390658174097664
1081,0.009977043114387296,0.5392781316348195,0.6348195329087049,0.6284501061571125
1082,-0.04323959938366717,0.5116772823779193,0.6263269639065817,0.6263269639065817
1083,-0.06293180243492036,0.5159235668789809,0.6602972399150743,0.6390658174097664
1084,0.021588460269079124,0.5456475583864119,0.6157112526539278,0.6539278131634819
1085,0.036846978933559704,0.5498938428874734,0.6157112526539278,0.6411889596602972
1086,-0.05253964381556475,0.5138004246284501,0.6411889596602972,0.6348195329087049
1087,-0.08598196305052097,0.4968152866242038,0.6475583864118896,0.6242038216560509
1088,-0.035949943117178584,0.5074309978768577,0.6242038216560509,0.5987261146496815
1089,-0.04536251070788877,0.5159235668789809,0.6199575371549894,0.6539278131634819
1090,-0.10423471940201878,0.49256900212314225,0.6411889596602972,0.643312101910828
1091,-0.03658371783239045,0.5159235668789809,0.6539278131634819,0.6072186836518046
1092,-0.006616506133442668,0.535031847133758,0.6390658174097664,0.6369426751592356
1093,-0.0016820370048140632,0.5329087048832272,0.6050955414012739,0.6602972399150743
1094,-0.06539361402623123,0.505307855626327,0.6263269639065817,0.6411889596602972
1095,-0.03184012529862512,0.5307855626326964,0.6602972399150743,0.6411889596602972
1096,-0.01729832343796911,0.5265392781316348,0.6581740976645435,0.6093418259023354
1097,0.026522680748805927,0.5562632696390658,0.6475583864118896,0.6496815286624203
1098,-0.03499940069519347,0.5329087048832272,0.6560509554140127,0.6560509554140127
1099,-0.08352177615929057,0.5010615711252654,0.6114649681528662,0.6772823779193206
1100,-0.017562199456408134,0.5392781316348195,0.6751592356687898,0.6348195329087049
1101,-0.07027211270806122,0.49044585987261147,0.6114649681528662,0.6072186836518046
1102,0.05220644503018457,0.5477707006369427,0.6560509554140127,0.5732484076433121
1103,-0.11934091179149986,0.49044585987261147,0.6454352441613588,0.6539278131634819
1104,-0.05801347787869915,0.5116772823779193,0.6284501061571125,0.6496815286624203
1105,-0.01241505614728422,0.5265392781316348,0.6199575371549894,0.6348195329087049
1106,-0.015579168204510774,0.5286624203821656,0.5966029723991507,0.6857749469214437
1107,-0.04477077016960984,0.5138004246284501,0.6348195329087049,0.6284501061571125
1108,-0.0441382601175031,0.5265392781316348,0.643312101910828,0.6624203821656051
1109,-0.060411050236252484,0.505307855626327,0.6348195329087049,0.6242038216560509
1110,-0.027050919377652027,0.5286624203821656,0.643312101910828,0.643312101910828
1111,-0.0988546968995836,0.4861995753715499,0.6114649681528662,0.6454352441613588
1112,-0.06740328152855968,0.5222929936305732,0.6857749469214437,0.6411889596602972
1113,-0.05445093723912886,0.4989384288747346,0.6072186836518046,0.6157112526539278
1114,-0.03158608090986759,0.5265392781316348,0.6263269639065817,0.6624203821656051
1115,-0.06932467687650612,0.5159235668789809,0.6602972399150743,0.6475583864118896
1116,-0.0565400099914779,0.5138004246284501,0.6602972399150743,0.6242038216560509
1117,-0.04090451666370698,0.524416135881104,0.6624203821656051,0.6326963906581741
1118,-0.07869891673028429,0.4968152866242038,0.6326963906581741,0.6263269639065817
1119,-0.003053435114503733,0.535031847133758,0.6666666666666666,0.6093418259023354
1120,0.009979373342500653,0.5456475583864119,0.6411889596602972,0.6454352441613588
1121,-0.08901211708384094,0.4883227176220807,0.6326963906581741,0.613588110403397
1122,-0.08500236397106908,0.5138004246284501,0.6518046709129511,0.6709129511677282
1123,-0.06173212978775311,0.5095541401273885,0.6411889596602972,0.6348195329087049
1124,0.06542056074766356,0.5753715498938429,0.6666666666666666,0.6369426751592356
1125,-0.012428186188298662,0.5329087048832272,0.643312101910828,0.6348195329087049
1126,0.03250870768955971,0.5605095541401274,0.6751592356687898,0.6305732484076433
1127,-0.07638664116521987,0.505307855626327,0.6369426751592356,0.6475583864118896
1128,-0.0450874234490104,0.5222929936305732,0.6496815286624203,0.643312101910828
1129,-0.015046432349829608,0.5329087048832272,0.6454352441613588,0.6369426751592356
1130,0.019861203867708177,0.5435244161358811,0.6178343949044586,0.6454352441613588
1131,0.005514794496775055,0.535031847133758,0.6263269639065817,0.6284501061571125
1132,0.04610161531763346,0.5605095541401274,0.6390658174097664,0.6411889596602972
1133,-0.040803272015352166,0.5159235668789809,0.6008492569002123,0.673036093418259
1134,-0.09434562545191616,0.4883227176220807,0.6305732484076433,0.6242038216560509
1135,-0.0024716786817713388,0.5392781316348195,0.6475583864118896,0.6369426751592356
1136,-0.03611530883562564,0.5116772823779193,0.613588110403397,0.6263269639065817
1137,-0.0692078406601,0.5116772823779193,0.6220806794055201,0.6772823779193206
1138,-0.13808345120226306,0.47770700636942676,0.643312101910828,0.643312101910828
1139,0.009998295745043406,0.5286624203821656,0.6114649681528662,0.6072186836518046
1140,-0.0511939325709545,0.5201698513800425,0.6454352441613588,0.6496815286624203
1141,-0.006778486009744178,0.5286624203821656,0.6199575371549894,0.6326963906581741
1142,-0.10367438563327025,0.49469214437367304,0.6369426751592356,0.6539278131634819
1143,-0.0777196044211752,0.4989384288747346,0.6242038216560509,0.6411889596602972
1144,-0.10261767949387668,0.4861995753715499,0.6242038216560509,0.6369426751592356
1145,-0.10107260726072598,0.49469214437367304,0.643312101910828,0.643312101910828
1146,-0.10304449648711933,0.4840764331210191,0.6178343949044586,0.6369426751592356
1147,-0.08393618364196032,0.4968152866242038,0.6348195329087049,0.6326963906581741
1148,-0.1140821352437873,0.4840764331210191,0.6390658174097664,0.6326963906581741
1149,-0.07391308566272414,0.5010615711252654,0.6199575371549894,0.6475583864118896
1150,0.06497528437853617,0.5753715498938429,0.6624203821656051,0.6411889596602972
1151,-0.09180691912108463,0.49469214437367304,0.6242038216560509,0.6496815286624203
1152,-0.07655092283956488,0.49044585987261147,0.5944798301486199,0.6411889596602972
1153,-0.04420435073044637,0.5138004246284501,0.6199575371549894,0.643312101910828
1154,1.956774843692166e-05,0.5392781316348195,0.6390658174097664,0.6411889596602972
1155,-0.012963458508012948,0.5392781316348195,0.6624203821656051,0.6390658174097664
1156,-0.10825675636419985,0.4840764331210191,0.6411889596602972,0.6220806794055201
1157,0.009972136676932086,0.5435244161358811,0.6815286624203821,0.6072186836518046
1158,-0.07457965068348704,0.49469214437367304,0.6475583864118896,0.6008492569002123
1159,-0.04634032270636834,0.5159235668789809,0.6284501061571125,0.6454352441613588
1160,-0.09076992522520766,0.4989384288747346,0.6581740976645435,0.6284501061571125
1161,-0.04879197198434415,0.5180467091295117,0.6411889596602972,0.643312101910828
1162,-0.035144965785963045,0.5138004246284501,0.6199575371549894,0.6263269639065817
1163,-0.029602380516741578,0.5180467091295117,0.6008492569002123,0.6581740976645435
1164,-0.0006180230986134738,0.5329087048832272,0.6518046709129511,0.6093418259023354
1165,-0.05410865302727208,0.5201698513800425,0.6475583864118896,0.6518046709129511
1166,-0.07638664116521987,0.505307855626327,0.6369426751592356,0.6475583864118896
1167,-0.02702676275313154,0.5265392781316348,0.6518046709129511,0.6284501061571125
1168,-0.019156977582874157,0.5222929936305732,0.6326963906581741,0.6178343949044586
1169,-0.063513200555813,0.5031847133757962,0.6369426751592356,0.6199575371549894
1170,-0.09489072393568909,0.49256900212314225,0.6220806794055201,0.6496815286624203
1171,-0.02491863891082069,0.5201698513800425,0.6326963906581741,0.6199575371549894
1172,-0.04893709327548801,0.5095541401273885,0.6305732484076433,0.6242038216560509
1173,-0.11949916959215545,0.49256900212314225,0.6539278131634819,0.6518046709129511
1174,-0.07922918364412057,0.49256900212314225,0.6072186836518046,0.6390658174097664
1175,-0.0485880560871772,0.5159235668789809,0.6518046709129511,0.6263269639065817
1176,-0.01641654267217163,0.535031847133758,0.6602972399150743,0.6326963906581741
1177,-0.033562569799564956,0.524416135881104,0.643312101910828,0.6390658174097664
1178,-0.011092871227500911,0.5307855626326964,0.613588110403397,0.6581740976645435
1179,-0.034822678488100944,0.5201698513800425,0.6305732484076433,0.6390658174097664
1180,-0.0646576185758394,0.5010615711252654,0.6284501061571125,0.6220806794055201
1181,-0.13075301557559427,0.47770700636942676,0.6560509554140127,0.6220806794055201
1182,-0.05152458727454334,0.5159235668789809,0.6518046709129511,0.6305732484076433
1183,0.025142355712827746,0.5392781316348195,0.5902335456475584,0.6518046709129511
1184,0.020576702182437567,0.554140127388535,0.6454352441613588,0.6539278131634819
1185,0.009654396304083823,0.5477707006369427,0.6284501061571125,0.6687898089171974
1186,-0.07276544334633894,0.5116772823779193,0.6475583864118896,0.6518046709129511
1187,0.003997566698531352,0.535031847133758,0.643312101910828,0.6157112526539278
1188,-0.09335706271520872,0.49044585987261147,0.6390658174097664,0.6220806794055201
1189,-0.0012597433272971692,0.5414012738853503,0.6581740976645435,0.6326963906581741
1190,-0.027292555347526504,0.5201698513800425,0.6348195329087049,0.6220806794055201
1191,-0.020762785657617133,0.524416135881104,0.6326963906581741,0.6284501061571125
1192,-0.07835629416176526,0.5074309978768577,0.6348195329087049,0.6602972399150743
1193,0.02725030118753946,0.5414012738853503,0.6305732484076433,0.6093418259023354
1194,-0.06906011921209498,0.5116772823779193,0.6602972399150743,0.6348195329087049
1195,-0.08823239005509587,0.5031847133757962,0.6539278131634819,0.6411889596602972
1196,0.012479560205852502,0.5562632696390658,0.6539278131634819,0.6645435244161358
1197,-0.05337425158708675,0.5265392781316348,0.6687898089171974,0.6496815286624203
1198,-0.05412568466929746,0.5159235668789809,0.6178343949044586,0.673036093418259
1199,-0.04835723290261584,0.5201698513800425,0.6454352441613588,0.6454352441613588
1200,-0.04323959938366717,0.5116772823779193,0.6263269639065817,0.6263269639065817
1201,-0.037161898822979156,0.5201698513800425,0.6284501061571125,0.6454352441613588
1202,-0.11251296232284824,0.47770700636942676,0.6114649681528662,0.6369426751592356
1203,-0.05258073015780074,0.5138004246284501,0.6390658174097664,0.6369426751592356
1204,-0.12244455823846856,0.4861995753715499,0.6220806794055201,0.673036093418259
1205,-0.028857738987334347,0.5265392781316348,0.6242038216560509,0.6602972399150743
1206,-0.16560398288060085,0.4585987261146497,0.6624203821656051,0.6093418259023354
1207,-0.03669724770642202,0.5201698513800425,0.6666666666666666,0.6114649681528662
1208,-0.020762785657617133,0.524416135881104,0.6284501061571125,0.6326963906581741
1209,-0.005410350492341953,0.5392781316348195,0.6029723991507431,0.70276008492569
1210,-0.10030989272943991,0.47983014861995754,0.6199575371549894,0.613588110403397
1211,-0.0618238021638331,0.5138004246284501,0.6263269639065817,0.6666666666666666
1212,0.015702289198205488,0.5371549893842887,0.6178343949044586,0.6263269639065817
1213,-0.027353652066261835,0.5286624203821656,0.6687898089171974,0.6220806794055201
1214,-0.12829385147724248,0.4840764331210191,0.6369426751592356,0.6560509554140127
1215,-0.06627248325994128,0.4968152866242038,0.6093418259023354,0.6284501061571125
1216,-0.02171194059018955,0.5286624203821656,0.6390658174097664,0.6390658174097664
1217,-0.058018799710773505,0.505307855626327,0.6242038216560509,0.6305732484076433
1218,-0.03495991289715916,0.5286624203821656,0.6390658174097664,0.6602972399150743
1219,0.023370734259636095,0.5456475583864119,0.6178343949044586,0.6475583864118896
1220,-0.07691856715717882,0.5031847133757962,0.6369426751592356,0.6411889596602972
1221,-0.05608456364112868,0.5095541401273885,0.6242038216560509,0.643312101910828
1222,-0.07030775559778246,0.5074309978768577,0.6348195329087049,0.6475583864118896
1223,0.025192359109949214,0.5562632696390658,0.6326963906581741,0.6687898089171974
1224,-0.039775192079666066,0.5138004246284501,0.6220806794055201,0.6326963906581741
1225,0.020481179589785015,0.5520169851380042,0.6581740976645435,0.6348195329087049
1226,-0.05917860101787187,0.5159235668789809,0.6645435244161358,0.6305732484076433
1227,-0.06945875386354317,0.5180467091295117,0.6602972399150743,0.6539278131634819
1228,-0.06873145472528752,0.5031847133757962,0.6263269639065817,0.6390658174097664
1229,-0.1053455019556715,0.4840764331210191,0.6581740976645435,0.6050955414012739
1230,-0.027272727272727337,0.5201698513800425,0.5987261146496815,0.6666666666666666
1231,-0.07882916381592642,0.5095541401273885,0.6454352441613588,0.6560509554140127
1232,-0.012863801340871284,0.5307855626326964,0.6263269639065817,0.6454352441613588
1233,-0.08118552956559633,0.4968152866242038,0.6263269639065817,0.6369426751592356
1234,-0.06103358087856292,0.4989384288747346,0.6157112526539278,0.6199575371549894
1235,-0.09605747226326011,0.4883227176220807,0.6157112526539278,0.643312101910828
1236,-0.005817043357265073,0.5307855626326964,0.5944798301486199,0.6772823779193206
1237,-0.02271286101343173,0.5201698513800425,0.6496815286624203,0.6029723991507431
1238,-0.08722784092020586,0.4989384288747346,0.6602972399150743,0.6220806794055201
1239,0.0034089573292582775,0.5414012738853503,0.6454352441613588,0.6369426751592356
1240,0.043682561782109275,0.554140127388535,0.6178343949044586,0.643312101910828
1241,-0.10050011434025663,0.5010615711252654,0.6602972399150743,0.6454352441613588
1242,-0.02273127408595621,0.5286624203821656,0.6220806794055201,0.6602972399150743
1243,-0.035849827757342245,0.5201698513800425,0.6560509554140127,0.6178343949044586
1244,-0.0822927768923134,0.5010615711252654,0.6284501061571125,0.6518046709129511
1245,0.008904042864101402,0.5414012738853503,0.6475583864118896,0.6263269639065817
1246,-0.19357626952165807,0.45222929936305734,0.6411889596602972,0.6454352441613588
1247,-0.1463467507513425,0.47558386411889597,0.6199575371549894,0.6772823779193206
1248,-0.07102423919880008,0.5010615711252654,0.6475583864118896,0.6157112526539278
1249,0.022518328872337956,0.5456475583864119,0.6284501061571125,0.6369426751592356
1250,-0.07092461575994147,0.505307855626327,0.6411889596602972,0.6348195329087049
1251,-0.007279077067964268,0.5371549893842887,0.6263269639065817,0.6602972399150743
1252,-0.0936176855085753,0.49469214437367304,0.6581740976645435,0.6199575371549894
1253,-0.13336039196358684,0.4713375796178344,0.6284501061571125,0.6305732484076433
1254,-0.04553580198408813,0.5201698513800425,0.6454352441613588,0.6411889596602972
1255,-0.09491893850194733,0.5095541401273885,0.6624203821656051,0.6602972399150743
1256,-0.1022304652224153,0.4883227176220807,0.6348195329087049,0.6326963906581741
1257,-0.1124232404345773,0.47983014861995754,0.6220806794055201,0.6326963906581741
1258,-0.05684367988032912,0.5222929936305732,0.6602972399150743,0.6496815286624203
1259,-0.04987589429113748,0.5138004246284501,0.613588110403397,0.6624203821656051
1260,-0.09777253282195009,0.4968152866242038,0.6496815286624203,0.6390658174097664
1261,-0.07912304957535055,0.5074309978768577,0.6475583864118896,0.6475583864118896
1262,-0.09056059951001583,0.4883227176220807,0.5987261146496815,0.6560509554140127
1263,-0.05906573350335331,0.5095541401273885,0.6326963906581741,0.6390658174097664
1264,-0.022697663646101596,0.5222929936305732,0.6114649681528662,0.6475583864118896
1265,0.019366750471401573,0.5498938428874734,0.6199575371549894,0.6709129511677282
1266,-0.06583757228787501,0.5031847133757962,0.6411889596602972,0.6199575371549894
1267,-0.11334191077466271,0.4968152866242038,0.6560509554140127,0.6539278131634819
1268,-0.09712842797580601,0.49469214437367304,0.6560509554140127,0.6263269639065817
1269,-0.03367022812590226,0.5159235668789809,0.6369426751592356,0.6157112526539278
1270,-0.009993716525537932,0.5435244161358811,0.6560509554140127,0.6539278131634819
1271,-0.08156767396086595,0.49469214437367304,0.6560509554140127,0.6050955414012739
1272,0.06643366687413221,0.5605095541401274,0.6157112526539278,0.6263269639065817
1273,-0.038099676677055605,0.5180467091295117,0.6114649681528662,0.6602972399150743
1274,-0.012090651233418237,0.5222929936305732,0.6072186836518046,0.6305732484076433
1275,-0.05369127516778538,0.5138004246284501,0.673036093418259,0.6114649681528662
1276,0.01883637003784877,0.5477707006369427,0.6305732484076433,0.6496815286624203
1277,-0.07006500978589059,0.5095541401273885,0.6475583864118896,0.6411889596602972
1278,-0.05910697076774807,0.5095541401273885,0.6348195329087049,0.6369426751592356
1279,-0.05824403733148986,0.5031847133757962,0.6369426751592356,0.6114649681528662
1280,-0.07927890237988833,0.4883227176220807,0.6008492569002123,0.6284501061571125
1281,-0.023124469282568727,0.5329087048832272,0.6411889596602972,0.6539278131634819
1282,-0.04974350106634384,0.5074309978768577,0.6178343949044586,0.6305732484076433
1283,-0.005797605588891752,0.5307855626326964,0.6242038216560509,0.6348195329087049
1284,-0.05350272881810847,0.5222929936305732,0.6624203821656051,0.643312101910828
1285,0.044660967148787645,0.5456475583864119,0.6263269639065817,0.5966029723991507
1286,-0.10063143240690109,0.5010615711252654,0.6581740976645435,0.6475583864118896
1287,-0.11044697273554349,0.4883227176220807,0.6454352441613588,0.6348195329087049
1288,-0.04881336067975384,0.5159235668789809,0.6284501061571125,0.6496815286624203
1289,-0.10038159021883031,0.49044585987261147,0.6539278131634819,0.6199575371549894
1290,-0.07196672421911798,0.5074309978768577,0.6263269639065817,0.6602972399150743
1291,-0.11902845137348073,0.4861995753715499,0.6326963906581741,0.6539278131634819
1292,-0.04809285273156805,0.5180467091295117,0.6093418259023354,0.6836518046709129
